ID,16_1,16_9,16_17,16_25,16_33,16_41,16_49,16_57,16_65,16_73,16_2,16_18,16_26,16_34,16_50,16_58,16_66,16_74,16_82,16_3,16_11,16_19,16_27,16_35,16_43,16_51,16_59,16_67,16_75,16_83,16_4,16_12,16_20,16_28,16_36,16_44,16_52,16_60,16_68,16_76,16_84,16_5,16_13,16_21,16_29,16_37,16_45,16_53,16_61,16_77,16_85,16_6,16_22,16_30,16_38,16_46,16_54,16_62,16_78,16_86,16_15,16_23,16_39,16_55,16_8,16_16,16_24,16_40,16_48,16_56,16_64,16_72,24_1,24_9,24_25,24_33,24_41,24_49,24_57,24_65,24_73,24_81,24_89,24_2,24_10,24_26,24_34,24_42,24_50,24_58,24_66,24_74,24_90,24_11,24_19,24_27,24_35,24_43,24_51,24_67,24_75,24_83,24_91,24_4,24_20,24_28,24_36,24_44,24_52,24_60,24_68,24_76,24_84,24_92,24_21,24_29,24_45,24_53,24_61,24_69,24_85,24_6,24_14,24_22,24_38,24_46,24_54,24_62,24_70,24_78,24_86,24_7,24_15,24_23,24_31,24_39,24_47,24_55,24_63,24_71,24_79,24_87,24_16,24_32,24_40,24_56,24_72,24_80,Q1_1,Q1_9,Q1_17,Q1_25,Q1_33,Q1_41,Q1_2,Q1_10,Q1_18,Q1_26,Q1_34,Q1_42,Q1_3,Q1_11,Q1_19,Q1_27,Q1_35,Q1_43,Q1_4,Q1_12,Q1_20,Q1_28,Q1_36,Q1_5,Q1_13,Q1_21,Q1_29,Q1_37,Q1_45,Q1_6,Q1_14,Q1_22,Q1_30,Q1_38,Q1_7,Q1_15,Q1_23,Q1_31,Q1_39,Q1_16,Q1_24,Q1_32,Q1_40,Q2_1,Q2_9,Q2_17,Q2_25,Q2_33,Q2_41,Q2_2,Q2_10,Q2_18,Q2_42,Q2_3,Q2_11,Q2_19,Q2_27,Q2_35,Q2_43,Q2_4,Q2_12,Q2_20,Q2_28,Q2_36,Q2_44,Q2_5,Q2_13,Q2_21,Q2_29,Q2_37,Q2_45,Q2_6,Q2_14,Q2_22,Q2_38,Q2_7,Q2_15,Q2_23,Q2_31,Q2_39,Q2_8,Q2_16,Q2_24,Q2_32,Q3_1,Q3_9,Q3_17,Q3_25,Q3_33,Q3_41,Q3_2,Q3_10,Q3_18,Q3_26,Q3_34,Q3_42,Q3_3,Q3_11,Q3_19,Q3_27,Q3_35,Q3_43,Q3_4,Q3_12,Q3_20,Q3_28,Q3_36,Q3_44,Q3_5,Q3_13,Q3_21,Q3_29,Q3_37,Q3_6,Q3_14,Q3_22,Q3_30,Q3_38,Q3_7,Q3_15,Q3_23,Q3_31,Q3_39,Q3_8,Q3_16,Q3_24,Q3_32,Q3_40,Q4_1,Q4_9,Q4_17,Q4_25,Q4_33,Q4_41,Q4_2,Q4_10,Q4_18,Q4_26,Q4_34,Q4_42,Q4_3,Q4_11,Q4_27,Q4_35,Q4_4,Q4_12,Q4_20,Q4_28,Q4_36,Q4_44,Q4_5,Q4_13,Q4_21,Q4_29,Q4_37,Q4_45,Q4_6,Q4_14,Q4_22,Q4_30,Q4_38,Q4_7,Q4_15,Q4_31,Q4_39,Q4_8,Q4_16,Q4_24,Q4_32,Q4_40
SNAI1,0,0,5.58792853,0,0,0,6.57528596,0,0,0,0,5.21389458,2.27792269,0,5.63320402,0,4.35585943,0,0,5.20797543,0,0,0,0,0,0,0,0,0,0,0,0,0,7.88509712,0,3.90471761,0,0,0,4.95079351,0,1.83137229,7.41950572,0,0,0,0,0,3.33722249,8.75767763,4.64811194,5.3136104,3.03873481,8.65619611,0,0,3.80221435,4.54650095,4.39780872,3.08138076,4.50475535,7.27241638,0,6.72315479,4.17920525,0,6.75085037,4.87805476,4.01751519,5.71606252,6.98273496,3.18211411,0,8.15894327,7.28340514,6.23189725,4.11142654,6.86620669,6.03033574,5.37862063,3.55003639,5.03883486,5.42087956,7.15496083,6.75573387,6.20348796,6.88781707,7.35185838,7.47297916,7.62486289,8.35051514,0,2.09789014,2.34752609,6.71137664,7.53262195,8.14905269,0,0,3.24093793,0,0,6.6966373,5.17150928,7.22274459,7.17781442,1.80868164,5.91795001,0,7.67929507,6.63982577,5.98677343,0,6.67280536,4.88133135,6.67564705,8.51281483,6.30110644,6.31746444,0,7.68501158,6.29746333,0,6.35183554,5.10666452,0,0,8.08381135,8.97343665,2.61000192,0,6.24662448,8.13103777,6.86018288,2.71262551,0,2.55567355,7.06954041,0,6.42261199,5.15835211,4.14169409,0,0,6.11438595,0,0,5.74669225,6.73623678,8.04043226,1.85248379,5.49379817,2.06345144,7.07869731,8.01963062,7.11830363,0,4.89392603,7.54622793,2.13502667,0,7.08992229,3.33959741,0,7.60327617,7.55009303,3.12004819,0,6.74247226,0,0,8.18016717,6.43844735,0,6.51068722,0,7.49425813,3.41737487,0,0,7.07977192,0,7.67074721,5.60772054,6.55724179,6.45832152,0,9.03820267,0,8.82329346,0,6.61879518,6.99664154,8.83237539,0,5.68730324,7.8238167,8.2352386,6.3927637,5.99978875,5.98480221,0,6.69396414,6.82533504,7.07576974,4.75191841,7.02742632,8.11184703,6.03531258,4.69116766,7.02883626,0,6.8254283,5.98791366,7.91588877,5.8755099,7.21593242,6.56599549,6.30634147,0,7.38987925,0,1.74857651,8.48158435,4.07406809,6.06095242,6.41601261,8.52234444,6.73055737,6.50899478,7.95433045,6.7917535,0,7.94786613,0,0,4.74221416,5.49985632,3.76047308,7.20507736,7.20055931,7.01114066,3.67230193,0,3.59668021,0,6.16382824,0,5.83580824,5.29414194,7.63110229,7.26883573,0,6.57580149,4.04211176,3.78478029,6.02096856,6.10074493,5.30094231,6.58174185,2.79107366,0,7.55812428,7.89667212,7.34906331,3.28622334,0,7.24374196,0,2.4456486,1.77370465,2.85982283,5.9390574,5.95790952,7.11676492,6.43964262,4.22575069,0,0,0,0,6.0035339,6.91532177,0,6.79135433,5.69959789,8.77804795,5.29693958,0,0,8.12310882,0,5.27719189,5.52012835,0,4.62561052,0,0,6.19102405,6.14761471,3.92682304,0.78127264,3.7835127,0,0,4.45011692,0,7.17840361,0,0,6.73817848,0,5.504198,0,0,5.63132563,0,3.15606984
BAMBI,12.13778976,12.16761401,12.19838931,12.35058856,11.89771588,12.21683638,12.23774347,12.01115791,11.69905909,12.03774125,11.89370795,12.37581394,11.69951835,11.5920157,12.07839358,12.17153502,12.0224154,12.21516622,12.44577585,12.09636708,12.07590415,12.12846516,11.72392828,12.57996014,12.27152828,12.28055857,11.51827248,12.17784587,11.93541843,11.71866279,11.93585541,12.15273343,11.84223901,12.07385594,11.52269069,12.44597167,11.78437958,11.77179089,12.0136002,11.82297388,12.27252186,11.93167248,11.90924342,12.01292063,12.36955481,11.59466331,12.35105069,12.39671142,11.78655042,12.14204826,12.03400517,11.9377216,12.14979436,12.05646003,12.44216503,12.33805266,11.76120506,11.52416027,11.39502888,12.00671565,12.08674976,12.04292396,12.89236389,12.26412552,10.93968873,11.56972948,11.88572314,11.92803161,11.7451572,12.11450863,11.65728173,11.7100637,11.20370987,11.1394047,11.17272828,11.14271898,10.82178223,11.08538072,11.13618466,10.87956657,11.12263582,11.04061241,11.50213068,11.53633702,11.15165318,11.58570272,11.29830246,11.76360782,11.38789504,12.04710384,12.20824671,11.70014155,11.57131312,11.57794071,11.73072488,12.03669528,12.0488911,12.11808953,12.09045942,12.23248103,11.60920654,11.45437536,11.44778415,11.25484403,12.13383789,11.93503357,12.28197477,12.18375456,12.26799943,12.16175117,12.09390828,11.91164618,11.71014071,11.29662144,12.07882609,12.12429104,12.24315868,12.45339851,12.02271784,12.22111836,12.08889421,11.63610656,12.05631265,11.74163765,12.1884622,12.19087759,12.2113227,12.35279703,12.06427332,12.23050956,12.03072141,12.03592704,11.70645147,11.76420686,11.91051131,11.71648749,11.71537486,11.95603403,11.75594814,12.48647981,12.14799998,11.43423482,11.72185606,11.64423794,11.68409081,11.5541146,11.69455923,11.70358216,6.35087576,6.33246711,6.14148291,7.5420574,7.03241601,7.07064212,7.49299827,7.17907359,6.87944965,6.67246096,6.51321661,5.99826699,7.83577783,7.02740747,7.36470405,6.13566092,6.45660797,6.95357607,6.72472232,7.26770277,7.13496062,6.99229764,6.46926591,7.55720248,7.01522752,6.25594826,6.86706769,7.47472812,6.45755471,7.02770054,7.44864331,7.06578285,6.84159672,6.14723446,7.76908496,7.14146008,7.31123705,7.65483297,6.52220138,6.99525735,7.74156995,6.7696858,7.33996919,6.51609469,6.50832712,7.21636827,5.94941403,7.02355146,6.83340062,6.71471942,7.23661774,6.80765783,6.37360995,5.82823181,7.06480464,7.1209271,5.9418319,7.10039834,7.30843005,6.79559474,6.01097618,7.09248267,7.02958652,6.2015648,6.46581209,6.73613463,6.65985885,6.80632853,6.92696942,6.88437411,6.15867408,6.75756609,6.87234446,5.89667795,6.91625045,6.23858545,6.33300868,7.39686458,7.47988589,7.71470977,6.71862052,6.60263807,6.66403051,6.78856618,7.3421254,6.09049962,6.54479348,6.0951689,7.10520881,6.85884575,5.02766652,6.24957366,6.63554108,7.30907518,6.41341557,6.91781351,6.61349158,6.3010281,6.65708206,6.53288907,6.29251166,6.49577703,7.55551909,6.87238958,6.96455661,6.75833978,6.40863612,6.24165533,7.04721561,6.26435666,7.18806481,6.63417464,6.2628236,7.09470615,6.67472114,6.1810357,7.01280793,6.10989592,6.83481271,6.00420995,7.37652168,6.72556422,7.02580682,7.28182466,6.49786422,6.98927645,7.32414725,7.17452112,6.84573705,6.63861449,6.70464345,6.47640067,6.83996901,7.13218212,6.10764053,5.78664623,5.98200801,6.86967724,7.24947631,6.67676101,6.79553189,6.90754216,6.35258219,6.38801624,6.23500628,6.59703729,5.88143903,6.10224411,6.44292715,6.93365002,7.03368953,5.27187692,6.39663043,6.4980142,6.72173986,6.9235672,5.73384891,7.23569138,6.28283414,6.9659587,6.64720746,6.72672512,6.71563113,6.75418222,7.30930023,5.91284122,6.46706173,5.68046607,7.09423847,6.75184961
SOX10,0,3.67689121,0,7.59383431,7.87441562,0,6.02349281,0,9.60913572,10.31811799,8.85740815,3.8752825,6.35206375,9.37138164,8.54080243,0,8.12693198,8.24129792,0,8.24974769,0,0,3.61811291,8.61751799,0,0,9.3895365,10.26634266,9.01751748,5.87290763,0,0,0,4.35095379,8.51212595,0,8.99855916,8.33996964,7.07394783,7.38077271,9.20554636,8.62084795,6.42597463,7.72461979,9.13531849,0,0,0,8.95294071,6.69987411,7.98148177,8.93738532,8.69092724,0,0,0,0,7.31451004,0,6.97151186,8.88348376,6.67823614,8.19648069,8.84673146,0,0.24236247,7.90429022,8.26067318,8.35429148,7.31049571,6.74598018,4.93630016,0,0,1.25468895,0,0,0,2.07629683,3.64360167,3.5941768,2.28978591,3.09206501,0,0,0,3.42134205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9754071,6.98781081,5.95530731,0,0,0,0,0,0,0,0,0,0,0,0,0,6.68226636,0,0,0,0,3.72223998,0,3.22846544,0,0,0,0,0,0,0,4.68848909,5.19609934,4.91334943,0,0,0,0,0,6.56827519,0,0,0,5.9514784,0,0,5.43101846,0,0,0,5.70166896,0,0,0,0,0,3.19779243,0,0,0,0,0,0,0,0,0,0,0,6.56473788,0,0,0,4.09477558,0,0,2.71080631,1.58136655,0,0,4.2521244,0,6.38956215,0,8.134433,5.81641568,4.10155186,0,3.24694186,6.48516457,7.16044438,6.3853531,4.47827145,7.4660262,0,7.310242,6.49814275,6.31446905,5.03533653,4.18404809,8.16389967,0.69956043,6.21445282,6.71445597,0,6.67007614,6.01850281,8.96702697,7.26382275,8.05088049,7.86355322,0,3.00499934,0,0,2.57748165,8.84890253,1.75627105,4.30400348,7.78678087,0,8.35893822,6.83372163,0,6.137264,9.62510036,0,0,0,7.0105005,0,0,0,2.57192923,0,8.25254168,0,7.69719584,9.23975196,0,8.56116169,6.56173283,4.38902875,3.04342922,5.7028321,0,7.50671333,7.55956403,4.58530009,0,0,0,7.22525523,6.79259278,0,0,5.56402285,0,0,5.8788995,0,6.63583822,0,0,2.98416018,0,4.0662778,0,6.66211841,8.4511808,9.29649497,0.69905977,0,0,8.14895287,7.42218749,0,0,0,4.51118964,6.74536248,0,6.75330633,0,0,9.0086601,7.25707764,7.64394091,0,7.83417638,8.52267694,0,2.45893521,7.65337367,8.72795183,8.33758818,9.01755617,0,8.08740993,8.09608402,7.67986192,7.87435812,0,0,8.33174792,0,2.3746501,8.46946588,0,8.62885706,8.67413978
TFAP2A,0,0,0,8.44669846,7.27259459,0,8.73386599,0,8.45266666,7.78660292,8.47725242,0,6.23098934,6.53895366,8.66476511,0,8.116399,8.52456832,0,8.63581171,0,0,4.32596815,8.00209436,0,0,7.56103528,6.64165016,8.13288652,7.58514525,0,0,7.49991111,8.23736933,8.82734231,6.56122695,7.06323646,6.84758851,7.51762116,7.21708208,6.80553256,7.30793507,7.96357097,7.13508091,7.67057451,0,0,0,7.1958999,8.5538878,7.51085232,8.29524687,8.00120633,7.49923567,0,0,0,6.09972929,0,7.38953025,7.88862986,8.32183257,6.41370195,8.68448515,6.23060851,1.53348792,8.06812995,5.97870589,7.46493483,7.97747838,7.1963474,8.71826297,0,6.62617366,5.80631783,0,6.8877157,6.50991546,7.05604247,7.16375698,5.726977,7.06163774,6.17942491,7.0256405,5.65453797,8.29063424,6.16289978,7.71517734,7.57567653,7.01032541,7.93467125,0,2.04396191,0,6.69772862,8.49796186,0,0,5.78247861,7.01716831,0,0,5.50987436,5.17545122,7.06524313,7.50348498,0,6.95614522,6.63536791,8.19472637,6.91092737,6.33465286,0,0,5.91695116,7.6565266,7.32056823,0,7.20217936,0,7.83788751,5.50035537,0,0,7.25644859,0,8.18742146,8.0412857,7.68861743,6.16272079,0,7.09258517,6.91656395,6.4488653,0,0,7.59177613,7.38840805,0,8.10457906,6.73966858,6.72025752,7.08725954,7.74466744,7.43494853,0,0,7.19204624,7.27027472,7.65023299,0.07913876,7.21075867,0,6.69325397,7.92577337,6.17331165,0,6.09466264,6.9520969,0,0,6.39619253,0,0,8.37358401,6.12098199,0,0,7.79763274,0,0,6.39122604,7.71614322,0,7.25002178,0,7.01598382,3.39758422,0,0,8.02846641,3.62006125,7.74479283,6.0991931,7.05057417,5.90584344,0,7.08311985,0,8.33873408,0,7.7226365,7.98690244,8.20387821,0,6.7710625,8.58226998,8.29021688,6.54670846,7.33796321,8.64259795,0,7.75947104,7.1240019,8.15763866,7.47061258,8.33516463,7.57743651,5.65490847,6.91024825,6.6603543,0,5.96103783,7.61281102,7.35536543,6.67432908,7.90427014,6.80544459,0,6.28393269,7.76293152,1.98901749,7.70327686,8.82372625,8.80898017,7.59704613,7.17428475,7.41105332,7.38312922,8.32992345,7.3598187,6.9633278,8.51417633,7.72125181,4.97699749,0,7.0919324,0,0,7.35052588,7.72150492,7.06845975,6.69276727,0,7.9067203,8.84924056,6.08516366,5.25008369,7.55794354,6.82614706,7.80968014,6.2753657,2.22033198,7.23572106,7.07663574,4.829694,0,6.56549632,0,7.60167707,5.70529076,0,7.17373839,6.86291922,6.47088153,0,7.4177214,6.40422986,6.37814675,0,6.94709496,6.08500741,6.95436796,7.32319264,6.62508674,7.46353659,7.83805489,8.31927985,4.31304447,2.3350976,5.4100989,8.59124491,7.37339028,0,6.77752521,7.50951908,6.40083176,6.9419037,6.3251908,6.19426279,6.51954663,5.29361452,7.69466113,7.64897145,5.58111214,6.56512769,6.10990511,6.0624026,6.55027507,2.09748538,8.02063659,4.73486957,8.02691752,7.04847752,0,7.98089904,5.9003804,7.32540401,7.22798383,0,0,6.88478136,0,5.83149274,6.71691407,0,7.92686213,7.92712235
FOXD3,0,0,0,7.04154287,0,0,6.9842683,0,7.64672655,8.98841396,6.71528889,0,7.17585515,0,7.11467164,2.64660345,5.62079055,8.0653927,0,7.984713,0,0,0,8.8649404,0,0,8.52279436,8.77252349,5.19488244,3.80569649,0,0,0,7.35920311,7.96491463,0,8.05725376,6.53686218,7.36989614,5.87732426,5.74473793,7.02624548,5.99609411,7.08704692,6.28671895,0,0,0,7.40301648,5.03545721,6.50633156,6.67503632,7.77611273,0,0,0,0,6.77223128,0,5.21750233,7.13252096,6.87332583,6.43350838,8.46289331,4.57452688,0.5079607,7.28115167,6.23470886,6.38795929,5.04385842,7.21174988,0,0,0,3.19942389,0,5.07506756,0,3.69165801,5.47672863,3.34087462,0.62684757,3.93715314,0,0,3.37796024,0,0,3.19414586,0,4.08132919,0,0,0,4.05712543,4.05169051,4.86252737,0,0,4.10986369,0,0,0,3.88592467,0,0,0,5.14471338,3.6712884,8.21458634,3.96989348,0,0,0,3.98178662,3.4840224,6.13979244,0,3.28794996,0,3.43306628,0,0,0,0,0,0,4.38912176,2.32993063,0,0,2.41658749,0,4.31562805,0,0,0,0,0,0,0,5.05220063,0,0,2.08869071,0,0,5.65096879,3.55283926,1.08072285,0,2.36868656,0,0.80251252,4.7572172,0,0,0.86257193,0,0,0,0,0,0,4.87276549,0,0,0,0,0,0,3.23342961,1.89616507,0,4.19727277,0,0,0,0,0,0,0,2.51726157,0,4.12952324,3.81709606,0,4.82816595,0,2.92205187,0,3.09679166,6.57821154,4.67024278,0,2.02894952,3.2476241,5.48177013,4.6942744,2.86815662,7.1076211,0,5.87110393,3.9729362,4.85515988,5.7518296,3.55572641,4.09214042,2.14983843,3.62351107,5.44563187,0,0,5.61018431,5.27136564,5.28550631,2.18012481,6.11414384,0,0,2.86911144,0,0,8.06715279,0,4.52716474,5.39703601,1.53652529,5.55604538,7.09785584,0,1.88265984,9.00136697,1.4483017,0,0,6.08899073,0,0,3.09681327,3.12802753,0,6.22037553,0,6.6394727,7.33750032,2.55702035,0,7.59109622,5.7799426,0,5.3771101,0,6.22229466,5.76025871,3.09480202,0,2.21847752,0,5.07392714,5.74709505,0,0.52409114,2.73384642,0,0,7.22649193,0,5.18974709,0,5.30546557,0,3.66057228,0,4.16309122,6.04674335,5.21010771,7.04332535,0,0,0,8.04667662,7.12980417,0,2.24929349,0,3.72256287,7.05826907,0,0,0,0,7.58183642,5.22219979,7.09648976,3.79544459,0,7.13992049,5.02883021,0,7.02635202,0,6.32376565,5.85952931,0,6.16575842,7.53173627,6.98751621,7.09988099,0,0,4.81673631,0,0,6.58084066,0,7.33848235,5.81866286
ITGB3,0,0,0,7.93610982,6.29186633,0,7.83564984,4.33337189,6.3204419,7.3537944,7.50818595,0,6.68149989,7.17816673,8.07843391,0,8.47883292,8.1860793,0,8.33864214,0,0,0,7.40094247,2.96288579,0,7.3177262,7.1980777,8.23699737,7.19782967,4.22291465,0,0,8.19587974,7.23608215,4.89446538,7.02617169,6.13585545,7.52129547,7.41110422,6.71701524,7.21087325,8.5743847,5.44276346,8.04221014,0,0,0,7.38745319,8.26188672,7.74195997,7.1034589,8.22342498,8.60002213,0,0,3.44326222,6.55905545,0,7.37637862,7.20908607,7.71789103,6.92446404,8.17114186,5.19982361,0.47472437,7.1861746,6.26324904,5.30024798,7.23631501,6.84611633,6.33063573,0,6.27417483,5.22334242,4.40521137,4.68331362,6.2326401,6.33759197,5.60473517,5.15142992,7.43401652,5.71857013,6.30456634,2.54717786,6.05469556,5.45396361,7.97451473,7.38189343,6.14395123,6.91097987,3.20683368,1.71834248,6.66777184,5.35039346,7.84860545,6.40702267,1.44648814,4.14811756,5.28552661,1.00408728,2.7414446,6.160008,1.64946786,6.52861787,6.05933661,0,5.09574154,6.37310408,8.79860413,6.00972758,6.01239362,0,4.33987445,5.1182018,5.43602934,6.59890474,6.471973,6.31023606,3.28122801,6.9576443,5.92879741,0,0,6.6160931,0,0,5.85703554,5.6982393,4.44994389,4.51079456,6.36248717,5.81730127,7.37963323,3.96594535,0,6.97121127,6.68996975,0,7.09290103,6.05511477,6.65422644,6.07571048,6.22636105,5.851152,3.58551191,1.23513122,6.98982919,6.27241683,6.04095383,2.1821385,5.99941651,0,5.28764399,8.03108695,4.85105858,0,3.7371039,6.78701352,0.80225374,0,5.12579114,0,0,6.21968106,5.64680272,0,0,6.03374314,0,0,5.44225614,6.16082564,0,4.6411065,0,5.49365091,0,5.13823409,2.40927666,5.30498874,0,5.98046517,4.68083565,7.04294004,4.3258013,0,6.78015436,1.5274856,6.87256769,0,7.04413812,7.05460288,5.87522503,3.65361752,5.15760988,6.42462352,7.56940536,6.0059095,5.5305535,7.12888362,0,5.33235511,6.31712801,6.80847853,5.01761872,5.81753234,6.96663173,4.14331624,5.66771638,6.89894184,2.0623686,5.84237237,5.68120702,6.31092319,5.39233313,5.90913436,5.04860963,0,0,5.94197134,1.1740368,3.77855268,7.04046004,3.62610914,6.67041987,5.72484511,4.04589052,7.01824117,6.67049513,5.79617199,5.95560997,5.45441383,5.23660496,1.24732626,3.09028605,5.34741056,2.90179089,3.22376667,4.400395,5.12263201,5.78757496,5.5665734,1.54184677,6.288578,5.90664934,1.49791606,6.85566245,6.02780504,5.0343291,4.56330162,5.73800733,0,5.60173596,5.80290294,6.17013669,3.51182243,0,3.22410942,6.37130007,4.53820698,0,2.95542835,5.19261789,3.37139595,2.86253917,6.21242339,3.04584474,5.41283132,2.20766794,5.42966052,1.07049899,6.03744165,2.39109006,3.69757677,3.06888711,6.39111036,6.60179656,0,0,0,5.45009391,5.79345236,0,2.8733866,1.83882602,5.8865315,6.03922672,1.72732684,5.49532694,4.82927981,0,6.40496555,5.90978486,4.52705304,4.17159228,4.51114573,6.47606433,4.19516174,2.67275037,7.08488973,6.24909705,4.49514098,5.04673032,1.76440108,6.17175959,3.67132454,6.41847157,3.86756932,0,0,5.4300675,3.07325877,0,4.3228278,0,5.99182571,5.15359826
HAND2,0,0,0,0,0,0,0,9.45583213,0,0,0,0,0,0,0,11.27332547,0,0,0,3.59876133,0,0,0,0,0,0,0,0,0,0,10.20050232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.05642306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.65480555,3.22701229,4.91100226,6.08312611,0,7.71424455,0,0,0,4.24244792,5.98702173,0,8.8763964,0,3.88270347,5.97083796,0,9.96643633,10.62167563,7.04625958,9.29495163,9.8511612,7.27961667,0,10.06971974,7.04152462,9.49006875,7.45494342,0,4.9453646,2.62072013,0,0,0,10.82401484,10.16314729,9.79061821,5.84485938,0,9.18426724,0,5.17400567,6.47850414,0,10.7573006,4.44008895,0,3.00842093,0,0,0,0,4.93713586,6.82369568,0,8.08549343,10.5962866,7.22354016,8.5147833,0,10.85126478,2.72459697,0,0,0,8.82735259,2.086432,0,6.74427883,0,8.01777382,0,0,0,6.06788106,0,5.09321569,1.79919298,3.15754036,7.61888441,9.24345047,2.35672592,4.79759177,6.32403031,0,6.72946622,0,4.09644446,9.03098996,0.60065681,0,0,0,4.06097513,6.02236462,8.10443476,7.00947553,0,5.33004532,3.31644535,3.48620932,0,9.10046759,0,1.5086437,0,8.7330971,7.93831966,7.70167649,0,7.783937,6.2682888,6.17932251,6.20181987,2.87404817,5.02617205,8.26375417,0,2.46836516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.854263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.60789909,0,2.10580221,0,0,0,0,1.78852222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.97616346,0,0,0,0,0,0,0,0,0,0,1.04382085,0,0,0,2.34644611,0,0,0,0,0
CCR9,8.5939164,8.19537913,8.20342408,9.32935656,7.90233063,8.58012609,8.47978427,8.21527551,8.27591571,8.81390717,8.65427202,9.11977457,8.78170722,6.94341891,8.45857243,8.39969395,8.31358492,8.88404083,9.51362521,8.36619187,9.37578728,7.95097612,7.85864097,8.27115163,7.9899549,8.47848466,8.32817379,9.01927409,8.41853684,8.23794959,8.48525274,8.08414561,8.81254742,8.55458419,8.00500072,8.95782585,7.5966626,8.36877612,7.71372374,8.19308078,8.63974563,8.50662677,8.78457725,7.81684602,8.30342243,7.63662849,7.28291205,8.76513132,8.16452867,8.67085149,8.13373065,8.89744145,8.26891625,8.1101154,9.29889877,8.73797408,8.17659293,8.38823948,6.69543101,7.47666476,8.29578973,8.39379966,8.71364969,9.24941979,7.10906528,6.3949789,7.943665,7.70912821,7.66020973,8.63052498,7.69621503,7.82412587,7.35915335,7.95737254,7.08587407,7.66652307,7.08794343,6.81967865,6.96239139,7.26793471,6.86745316,7.53049866,7.67186364,7.21660209,7.46460448,7.99373008,7.55068098,8.02875448,8.03443566,8.55342806,9.01346707,7.76361958,7.70383638,6.96597636,8.49454502,7.33198751,8.15888061,8.40466721,8.15324444,8.84995526,7.57135693,8.2144418,7.42726365,7.29102589,8.16778064,8.78304423,8.21623196,8.57098985,8.08156955,8.48470343,8.42558196,7.71166838,7.73046759,7.10059268,8.42660546,8.19219806,7.99287056,8.65055035,8.35372373,8.42419425,8.74923412,7.94644841,7.9982695,8.06827727,8.20565254,8.13169437,9.24079472,8.38179869,8.65426158,8.62640391,8.68253267,7.91937571,7.89687835,7.61248404,8.36001213,7.94814214,8.0065663,8.32624074,8.57237379,8.93321553,8.58340924,6.68958537,7.9924881,7.84215656,8.40297505,7.63629047,6.5014842,7.82486815,4.8492074,4.39816434,5.24244984,4.54384998,5.33512141,3.80912083,5.98675536,5.06109815,4.19685577,4.59689715,5.602291,3.67209219,5.73860636,4.15242885,5.99921568,5.72490036,5.81792508,3.17910731,4.40235664,3.98472222,2.93042751,5.12610028,4.87947556,0,4.81861427,5.98808903,5.36937278,3.78778888,5.91971473,6.25518217,3.34343577,5.87498964,2.28109219,5.4412868,3.58918038,5.11656855,4.74048153,4.54808625,3.62151812,3.22378085,4.23408401,5.94440948,5.80980174,5.23402825,5.19403654,4.48747162,5.82105072,5.97945169,5.45947102,6.107132,3.80890776,5.42650841,6.45542993,5.49849547,4.84877526,5.787955,4.19707426,3.70374917,6.17460509,4.45840243,5.95900501,6.01462886,5.13190958,5.68457248,6.45430889,5.60335126,5.69746209,6.32535565,5.01522118,4.7876968,6.69852072,3.82448525,5.78614978,3.94658311,4.86181887,6.06520467,6.1857718,6.29684068,5.44896971,5.79961247,4.68699901,4.9242773,5.53360353,5.57498152,5.82584488,5.66611054,4.92527041,3.48445187,5.4585352,4.9166263,4.07376247,4.26176905,4.8816194,4.35655585,3.17342713,6.10450648,1.31093177,4.63805023,5.57351269,3.93256874,5.73977454,5.43635468,5.92395326,5.24609347,4.8152769,5.22671711,0,4.8258135,4.55347468,3.7973371,4.41686793,5.43583451,4.60788305,5.25944543,2.71138221,2.8149064,4.70208068,5.37539497,5.9198969,4.25828583,4.93720795,5.40599763,6.65382748,5.69627117,6.21620751,6.46768541,9.04184392,5.86055669,4.82308626,5.5790902,5.07564378,5.21714437,0,5.24694709,5.10446217,3.90818556,5.72606301,4.48474206,6.76310695,5.24684663,5.78983434,3.61903927,3.7545346,2.5654101,4.77411306,5.07942719,4.79822683,5.71531922,5.76261549,6.06450027,3.94895988,4.87083523,5.24920015,5.90098899,5.08149694,5.47684666,3.27318324,5.12110417,5.24779138,5.88945923,4.5041219,4.67536647,5.59836674,4.49731404,6.18134703,4.74155643,5.56653327,5.56735995,6.27232806,4.32896865
