0.12782
0.21407
0.29756
0.29211
0.32711
0.70901
0.55642
0.42808
0.29587
0.29986
0.28313
0.39789
0.49031
0.39497
0.319
0.54283
0.31045
0.58865
0.32559
0.31839
0.29776
0.37545
0.58104
0.12091
0.33946
0.33757
0.22998
0.46386
0.67618
0.19149
0.31155
0.27155
0.15448
0.086347
0.54598
0.19738
0.42081
0.18004
0.32393
0.25581
0.43379
0.92375
0.73416
0.40947
0.31135
0.21954
0.27406
0.29466
0.2505
0.3196
0.28695
0.60999
0.067098
0.17927
0.53914
0.086402
0.25917
0.2417
0.14249
0.25539
0.44109
0.54369
0.14184
0.42756
0.19073
0.27841
0.17659
