0.12517
0.19365
0.28
0.36233
0.50968
0.9663
0.66302
0.4386
0.2808
0.2985
0.48878
0.51485
0.61688
0.33075
0.28318
0.49527
0.43115
0.59411
0.32169
0.28585
0.39477
0.41988
0.50737
0.31487
0.40602
0.38414
0.32353
0.48221
0.52875
0.24684
0.37572
0.33681
0.14438
0.081149
0.69847
0.29693
0.36805
0.1703
0.32719
0.24538
0.38006
0.93208
0.57263
0.4914
0.26978
0.38178
0.32894
0.31065
0.27702
0.29452
0.33962
0.49764
0.16568
0.25718
0.62353
0.090263
0.24774
0.3164
0.14708
0.29866
0.98397
0.63705
0.15644
0.47395
0.20456
0.241
0.21292
