0.12704
0.17622
0.30353
0.40562
0.72113
1.1822
0.72153
0.41534
0.24073
0.28082
0.691
0.6149
0.6995
0.24626
0.22056
0.42153
0.53981
0.62319
0.30356
0.25051
0.48482
0.44598
0.38341
0.49697
0.48086
0.41995
0.40131
0.47694
0.32589
0.28928
0.41462
0.40074
0.15855
0.074422
0.81952
0.39135
0.2903
0.15366
0.32954
0.22319
0.33557
0.8538
0.37441
0.56165
0.20427
0.56052
0.37817
0.31506
0.30126
0.25604
0.41752
0.37973
0.26217
0.33341
0.67554
0.095072
0.23862
0.37768
0.1424
0.37059
1.494
0.67499
0.18424
0.53001
0.22373
0.19061
0.24545
